action_id,route_module,line,control_type,label,action_token,event_handler_status,backend_calls,state_mutation,persistence,success_state,error_state,audit_event,accessibility_name,risk,source_commit
ACTION-0050,apps/web/public/assets/app.js,773,button,Save screen,save-ranking,HANDLER_BOUND,/api/v1/access/evaluate | /api/v1/audit/verify | /api/v1/audit?limit=30 | /api/v1/auth/step-up/simulate | /api/v1/config | /api/v1/contracts/${name} | /api/v1/contracts/entitlements | /api/v1/data-quality/incidents,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Save screen,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0051,apps/web/public/assets/app.js,773,button,Save compare tray,persist-compare,HANDLER_BOUND,/api/v1/access/evaluate | /api/v1/audit/verify | /api/v1/audit?limit=30 | /api/v1/auth/step-up/simulate | /api/v1/config | /api/v1/contracts/${name} | /api/v1/contracts/entitlements | /api/v1/data-quality/incidents,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Save compare tray,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0052,apps/web/public/assets/app.js,783,button,Methodology,category-method,HANDLER_BOUND,/api/v1/access/evaluate | /api/v1/audit/verify | /api/v1/audit?limit=30 | /api/v1/auth/step-up/simulate | /api/v1/config | /api/v1/contracts/${name} | /api/v1/contracts/entitlements | /api/v1/data-quality/incidents,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Methodology,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0053,apps/web/public/assets/app.js,783,button,"${escapeHtml(item.name)} ${escapeHtml(item.assetClass)} =0?'is-positive':'is-negative'}"">${item.performance24h>=0?'+':''}${item.performance2","${escapeHtml(item.name)} ${escapeHtml(item.assetClass)} =0?'is-positive':'is-negative'}"">${item.performance24h>=0?'+':''}${item.performance2",HANDLER_BOUND,/api/v1/access/evaluate | /api/v1/audit/verify | /api/v1/audit?limit=30 | /api/v1/auth/step-up/simulate | /api/v1/config | /api/v1/contracts/${name} | /api/v1/contracts/entitlements | /api/v1/data-quality/incidents,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,"${escapeHtml(item.name)} ${escapeHtml(item.assetClass)} =0?'is-positive':'is-negative'}"">${item.performance24h>=0?'+':''}${item.performance2",route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0054,apps/web/public/assets/app.js,789,button,All categories,back-categories,HANDLER_BOUND,/api/v1/access/evaluate | /api/v1/audit/verify | /api/v1/audit?limit=30 | /api/v1/auth/step-up/simulate | /api/v1/config | /api/v1/contracts/${name} | /api/v1/contracts/entitlements | /api/v1/data-quality/incidents,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,All categories,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0055,apps/web/public/assets/app.js,795,button,Open trust center,venue-trust,HANDLER_BOUND,/api/v1/access/evaluate | /api/v1/audit/verify | /api/v1/audit?limit=30 | /api/v1/auth/step-up/simulate | /api/v1/config | /api/v1/contracts/${name} | /api/v1/contracts/entitlements | /api/v1/data-quality/incidents,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Open trust center,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0056,apps/web/public/assets/app.js,795,button,${escapeHtml(item.status)} #${item.rank} · ${escapeHtml(item.type)} ${escapeHtml(item.name)} ${escapeHtml(item.jurisdiction)} · ${escapeHtml,${escapeHtml(item.status)} #${item.rank} · ${escapeHtml(item.type)} ${escapeHtml(item.name)} ${escapeHtml(item.jurisdiction)} · ${escapeHtml,HANDLER_BOUND,/api/v1/access/evaluate | /api/v1/audit/verify | /api/v1/audit?limit=30 | /api/v1/auth/step-up/simulate | /api/v1/config | /api/v1/contracts/${name} | /api/v1/contracts/entitlements | /api/v1/data-quality/incidents,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,${escapeHtml(item.status)} #${item.rank} · ${escapeHtml(item.type)} ${escapeHtml(item.name)} ${escapeHtml(item.jurisdiction)} · ${escapeHtml,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0057,apps/web/public/assets/app.js,801,button,All venues,back-venues,HANDLER_BOUND,/api/v1/access/evaluate | /api/v1/audit/verify | /api/v1/audit?limit=30 | /api/v1/auth/step-up/simulate | /api/v1/config | /api/v1/contracts/${name} | /api/v1/contracts/entitlements | /api/v1/data-quality/incidents,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,All venues,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0058,apps/web/public/assets/app.js,807,button,Discovery contract,dex-contract,HANDLER_BOUND,/api/v1/access/evaluate | /api/v1/audit/verify | /api/v1/audit?limit=30 | /api/v1/auth/step-up/simulate | /api/v1/config | /api/v1/contracts/${name} | /api/v1/contracts/entitlements | /api/v1/data-quality/incidents,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Discovery contract,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0059,apps/web/public/assets/app.js,807,button,"${escapeHtml(item.name)} ${escapeHtml(item.chain)} ${formatDiscoveryPrice({price:item.price,currency:'USD'})} =0?'is-positive':'is-negative'","${escapeHtml(item.name)} ${escapeHtml(item.chain)} ${formatDiscoveryPrice({price:item.price,currency:'USD'})} =0?'is-positive':'is-negative'",HANDLER_BOUND,/api/v1/access/evaluate | /api/v1/audit/verify | /api/v1/audit?limit=30 | /api/v1/auth/step-up/simulate | /api/v1/config | /api/v1/contracts/${name} | /api/v1/contracts/entitlements | /api/v1/data-quality/incidents,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,"${escapeHtml(item.name)} ${escapeHtml(item.chain)} ${formatDiscoveryPrice({price:item.price,currency:'USD'})} =0?'is-positive':'is-negative'",route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0060,apps/web/public/assets/app.js,813,button,Methodologies,chart-methodologies,HANDLER_BOUND,/api/v1/access/evaluate | /api/v1/audit/verify | /api/v1/audit?limit=30 | /api/v1/auth/step-up/simulate | /api/v1/config | /api/v1/contracts/${name} | /api/v1/contracts/entitlements | /api/v1/data-quality/incidents,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Methodologies,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0061,apps/web/public/assets/app.js,821,button,Pricing methodology,converter-method,HANDLER_BOUND,/api/v1/access/evaluate | /api/v1/audit/verify | /api/v1/audit?limit=30 | /api/v1/auth/step-up/simulate | /api/v1/config | /api/v1/contracts/${name} | /api/v1/contracts/entitlements | /api/v1/data-quality/incidents,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Pricing methodology,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0062,apps/web/public/assets/app.js,821,button,⇄,swap-converter,HANDLER_BOUND,/api/v1/access/evaluate | /api/v1/audit/verify | /api/v1/audit?limit=30 | /api/v1/auth/step-up/simulate | /api/v1/config | /api/v1/contracts/${name} | /api/v1/contracts/entitlements | /api/v1/data-quality/incidents,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Swap converter assets,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0063,apps/web/public/assets/app.js,821,button,Calculate fixture conversion,run-converter,HANDLER_BOUND,/api/v1/access/evaluate | /api/v1/audit/verify | /api/v1/audit?limit=30 | /api/v1/auth/step-up/simulate | /api/v1/config | /api/v1/contracts/${name} | /api/v1/contracts/entitlements | /api/v1/data-quality/incidents,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Calculate fixture conversion,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0064,apps/web/public/assets/app.js,828,button,Search content,content-search,HANDLER_BOUND,/api/v1/access/evaluate | /api/v1/audit/verify | /api/v1/audit?limit=30 | /api/v1/auth/step-up/simulate | /api/v1/config | /api/v1/contracts/${name} | /api/v1/contracts/entitlements | /api/v1/data-quality/incidents,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Search content,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0065,apps/web/public/assets/app.js,828,button,${escapeHtml(item.collection)} ${new Date(item.publishedAt).toLocaleDateString('en-GB')} ${escapeHtml(item.title)} ${escapeHtml(item.summary,${escapeHtml(item.collection)} ${new Date(item.publishedAt).toLocaleDateString('en-GB')} ${escapeHtml(item.title)} ${escapeHtml(item.summary,HANDLER_BOUND,/api/v1/access/evaluate | /api/v1/audit/verify | /api/v1/audit?limit=30 | /api/v1/auth/step-up/simulate | /api/v1/config | /api/v1/contracts/${name} | /api/v1/contracts/entitlements | /api/v1/data-quality/incidents,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,${escapeHtml(item.collection)} ${new Date(item.publishedAt).toLocaleDateString('en-GB')} ${escapeHtml(item.title)} ${escapeHtml(item.summary,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0066,apps/web/public/assets/app.js,834,button,Research hub,back-research,HANDLER_BOUND,/api/v1/access/evaluate | /api/v1/audit/verify | /api/v1/audit?limit=30 | /api/v1/auth/step-up/simulate | /api/v1/config | /api/v1/contracts/${name} | /api/v1/contracts/entitlements | /api/v1/data-quality/incidents,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Research hub,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0067,apps/web/public/assets/app.js,834,button,${escapeHtml(item.symbol)} · ${escapeHtml(item.name)},${escapeHtml(item.symbol)} · ${escapeHtml(item.name)},HANDLER_BOUND,/api/v1/access/evaluate | /api/v1/audit/verify | /api/v1/audit?limit=30 | /api/v1/auth/step-up/simulate | /api/v1/config | /api/v1/contracts/${name} | /api/v1/contracts/entitlements | /api/v1/data-quality/incidents,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,${escapeHtml(item.symbol)} · ${escapeHtml(item.name)},route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0068,apps/web/public/assets/app.js,840,button,Audit evidence,audit-evidence,HANDLER_BOUND,/api/v1/access/evaluate | /api/v1/audit/verify | /api/v1/audit?limit=30 | /api/v1/auth/step-up/simulate | /api/v1/config | /api/v1/contracts/${name} | /api/v1/contracts/entitlements | /api/v1/data-quality/incidents,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Audit evidence,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0069,apps/web/public/assets/app.js,840,button,Status JSON,status-json,HANDLER_BOUND,/api/v1/access/evaluate | /api/v1/audit/verify | /api/v1/audit?limit=30 | /api/v1/auth/step-up/simulate | /api/v1/config | /api/v1/contracts/${name} | /api/v1/contracts/entitlements | /api/v1/data-quality/incidents,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Status JSON,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0070,apps/web/public/assets/app.js,840,button,${escapeHtml(item.name)} ${escapeHtml(item.description)} ${escapeHtml(item.version)} ${escapeHtml(item.status)},${escapeHtml(item.name)} ${escapeHtml(item.description)} ${escapeHtml(item.version)} ${escapeHtml(item.status)},DEAD_OR_DECORATIVE,/api/v1/access/evaluate | /api/v1/audit/verify | /api/v1/audit?limit=30 | /api/v1/auth/step-up/simulate | /api/v1/config | /api/v1/contracts/${name} | /api/v1/contracts/entitlements | /api/v1/data-quality/incidents,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,${escapeHtml(item.name)} ${escapeHtml(item.description)} ${escapeHtml(item.version)} ${escapeHtml(item.status)},dead/decorative action,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0071,apps/web/public/assets/app.js,847,button,Verify ledger,verify-again,HANDLER_BOUND,/api/v1/access/evaluate | /api/v1/audit/verify | /api/v1/audit?limit=30 | /api/v1/auth/step-up/simulate | /api/v1/config | /api/v1/contracts/${name} | /api/v1/contracts/entitlements | /api/v1/data-quality/incidents,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Verify ledger,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0072,apps/web/public/assets/app.js,847,button,Identity contract,identity-contract,HANDLER_BOUND,/api/v1/access/evaluate | /api/v1/audit/verify | /api/v1/audit?limit=30 | /api/v1/auth/step-up/simulate | /api/v1/config | /api/v1/contracts/${name} | /api/v1/contracts/entitlements | /api/v1/data-quality/incidents,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Identity contract,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0073,apps/web/public/assets/app.js,863,button,×,Close,HANDLER_BOUND,/api/v1/access/evaluate | /api/v1/audit/verify | /api/v1/audit?limit=30 | /api/v1/auth/step-up/simulate | /api/v1/config | /api/v1/contracts/${name} | /api/v1/contracts/entitlements | /api/v1/data-quality/incidents,client DOM/navigation or API response; inspect source,unknown unless endpoint/store proves it,route-specific,route-specific or toast,not consistently implemented,Close,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
