record_id,outcome,failure_id,run_id,artifact_id,exact_head,route,browser,viewport,theme,persona,motion,first_failing_assertion,all_failure_reasons,console_error,page_error,resource_failure,horizontal_overflow_px,font_status,truth_boundary_passed,cls,screenshot_path,likely_category,confirmed_root_cause,affected_source_path,severity,fix_commit,retest_result,waiver_status,waiver_rationale
P2B-R30515801762-0045,FAIL,R2-0045,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,saved-calculations,chromium,390x844,dark,burgundy-command,full,fixed-nav-clearance:0/-341.96875/-341.96875,fixed-nav-clearance:0/-341.96875/-341.96875,,,,0,loaded,True,0,.prompt2b-review/screenshots/chromium-saved-calculations-390x844-dark-full.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0046,FAIL,R2-0046,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,calculator-center,chromium,390x844,dark,burgundy-command,reduced,fixed-nav-clearance:1/-72.390625/-72.390625,fixed-nav-clearance:1/-72.390625/-72.390625,,,,0,loaded,True,0,.prompt2b-review/screenshots/chromium-calculator-center-390x844-dark-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0047,FAIL,R2-0047,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,india-finance,chromium,390x844,dark,burgundy-command,reduced,fixed-nav-clearance:1/-72.25/-72.25,fixed-nav-clearance:1/-72.25/-72.25,,,,0,loaded,True,0,.prompt2b-review/screenshots/chromium-india-finance-390x844-dark-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0048,FAIL,R2-0048,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,indicator-library,chromium,390x844,dark,burgundy-command,reduced,fixed-nav-clearance:1/-71.609375/-71.609375,fixed-nav-clearance:1/-71.609375/-71.609375,,,,0,loaded,True,0,.prompt2b-review/screenshots/chromium-indicator-library-390x844-dark-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0049,FAIL,R2-0049,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,formula-library,chromium,390x844,dark,burgundy-command,reduced,fixed-nav-clearance:1/-71.609375/-71.609375,fixed-nav-clearance:1/-71.609375/-71.609375,,,,0,loaded,True,0,.prompt2b-review/screenshots/chromium-formula-library-390x844-dark-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0050,FAIL,R2-0050,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,saved-calculations,chromium,390x844,dark,burgundy-command,reduced,fixed-nav-clearance:1/-71.96875/-71.96875,fixed-nav-clearance:1/-71.96875/-71.96875,,,,0,loaded,True,0,.prompt2b-review/screenshots/chromium-saved-calculations-390x844-dark-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0051,FAIL,R2-0051,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,calculator-center,chromium,390x844,porcelain-light,porcelain-burgundy,full,fixed-nav-clearance:5/-240.390625/-240.390625,fixed-nav-clearance:5/-240.390625/-240.390625,,,,0,loaded,True,0,.prompt2b-review/screenshots/chromium-calculator-center-390x844-porcelain-light-full.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0052,FAIL,R2-0052,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,india-finance,chromium,390x844,porcelain-light,porcelain-burgundy,full,fixed-nav-clearance:1/-2075.25/-2075.25,fixed-nav-clearance:1/-2075.25/-2075.25,,,,0,loaded,True,0,.prompt2b-review/screenshots/chromium-india-finance-390x844-porcelain-light-full.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0053,FAIL,R2-0053,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,indicator-library,chromium,390x844,porcelain-light,porcelain-burgundy,full,fixed-nav-clearance:0/-479.609375/-479.609375,fixed-nav-clearance:0/-479.609375/-479.609375,,,,0,loaded,True,0,.prompt2b-review/screenshots/chromium-indicator-library-390x844-porcelain-light-full.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0054,FAIL,R2-0054,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,formula-library,chromium,390x844,porcelain-light,porcelain-burgundy,full,fixed-nav-clearance:0/-5400.6875/-5400.6875,fixed-nav-clearance:0/-5400.6875/-5400.6875,,,,0,loaded,True,0,.prompt2b-review/screenshots/chromium-formula-library-390x844-porcelain-light-full.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0055,FAIL,R2-0055,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,saved-calculations,chromium,390x844,porcelain-light,porcelain-burgundy,full,fixed-nav-clearance:0/-326.96875/-326.96875,fixed-nav-clearance:0/-326.96875/-326.96875,,,,0,loaded,True,0,.prompt2b-review/screenshots/chromium-saved-calculations-390x844-porcelain-light-full.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0056,FAIL,R2-0056,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,calculator-center,chromium,390x844,porcelain-light,porcelain-burgundy,reduced,fixed-nav-clearance:1/-72.390625/-72.390625,fixed-nav-clearance:1/-72.390625/-72.390625,,,,0,loaded,True,0,.prompt2b-review/screenshots/chromium-calculator-center-390x844-porcelain-light-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0057,FAIL,R2-0057,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,india-finance,chromium,390x844,porcelain-light,porcelain-burgundy,reduced,fixed-nav-clearance:1/-72.25/-72.25,fixed-nav-clearance:1/-72.25/-72.25,,,,0,loaded,True,0,.prompt2b-review/screenshots/chromium-india-finance-390x844-porcelain-light-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0058,FAIL,R2-0058,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,indicator-library,chromium,390x844,porcelain-light,porcelain-burgundy,reduced,fixed-nav-clearance:1/-71.609375/-71.609375,fixed-nav-clearance:1/-71.609375/-71.609375,,,,0,loaded,True,0,.prompt2b-review/screenshots/chromium-indicator-library-390x844-porcelain-light-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0059,FAIL,R2-0059,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,formula-library,chromium,390x844,porcelain-light,porcelain-burgundy,reduced,fixed-nav-clearance:1/-71.6875/-71.6875,fixed-nav-clearance:1/-71.6875/-71.6875,,,,0,loaded,True,0.0016551178095730104,.prompt2b-review/screenshots/chromium-formula-library-390x844-porcelain-light-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0060,FAIL,R2-0060,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,saved-calculations,chromium,390x844,porcelain-light,porcelain-burgundy,reduced,fixed-nav-clearance:1/-71.96875/-71.96875,fixed-nav-clearance:1/-71.96875/-71.96875,,,,0,loaded,True,0,.prompt2b-review/screenshots/chromium-saved-calculations-390x844-porcelain-light-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0061,FAIL,R2-0061,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,calculator-center,chromium,390x844,oled,burgundy-night,full,fixed-nav-clearance:5/-240.390625/-240.390625,fixed-nav-clearance:5/-240.390625/-240.390625,,,,0,loaded,True,0,.prompt2b-review/screenshots/chromium-calculator-center-390x844-oled-full.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0062,FAIL,R2-0062,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,india-finance,chromium,390x844,oled,burgundy-night,full,fixed-nav-clearance:1/-2075.25/-2075.25,fixed-nav-clearance:1/-2075.25/-2075.25,,,,0,loaded,True,0,.prompt2b-review/screenshots/chromium-india-finance-390x844-oled-full.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0063,FAIL,R2-0063,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,indicator-library,chromium,390x844,oled,burgundy-night,full,fixed-nav-clearance:0/-477.609375/-477.609375,fixed-nav-clearance:0/-477.609375/-477.609375,,,,0,loaded,True,0,.prompt2b-review/screenshots/chromium-indicator-library-390x844-oled-full.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0064,FAIL,R2-0064,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,formula-library,chromium,390x844,oled,burgundy-night,full,fixed-nav-clearance:0/-5385.125/-5385.125,fixed-nav-clearance:0/-5385.125/-5385.125,,,,0,loaded,True,0,.prompt2b-review/screenshots/chromium-formula-library-390x844-oled-full.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0065,FAIL,R2-0065,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,saved-calculations,chromium,390x844,oled,burgundy-night,full,fixed-nav-clearance:0/-339.96875/-339.96875,fixed-nav-clearance:0/-339.96875/-339.96875,,,,0,loaded,True,0,.prompt2b-review/screenshots/chromium-saved-calculations-390x844-oled-full.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0066,FAIL,R2-0066,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,calculator-center,chromium,390x844,oled,burgundy-night,reduced,fixed-nav-clearance:1/-72.390625/-72.390625,fixed-nav-clearance:1/-72.390625/-72.390625,,,,0,loaded,True,0,.prompt2b-review/screenshots/chromium-calculator-center-390x844-oled-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0067,FAIL,R2-0067,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,india-finance,chromium,390x844,oled,burgundy-night,reduced,fixed-nav-clearance:1/-72.25/-72.25,fixed-nav-clearance:1/-72.25/-72.25,,,,0,loaded,True,0,.prompt2b-review/screenshots/chromium-india-finance-390x844-oled-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0068,FAIL,R2-0068,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,indicator-library,chromium,390x844,oled,burgundy-night,reduced,fixed-nav-clearance:1/-71.609375/-71.609375,fixed-nav-clearance:1/-71.609375/-71.609375,,,,0,loaded,True,0,.prompt2b-review/screenshots/chromium-indicator-library-390x844-oled-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
