matrix_id,source_run,exact_head,route,action_state,browser,viewport,theme_request,motion,authentication,expected_truth,result,first_failure,console_errors,page_errors,failed_resources,horizontal_overflow_px,notes
OLD-0334,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,initial formula catalogue state,webkit,430x932,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0335,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,initial/empty local-persistence state,webkit,430x932,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0336,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,valid calculation after route render,webkit,430x932,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:19,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0337,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,initial India finance truth/unavailable-rule state,webkit,430x932,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0338,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,valid indicator calculation after route render,webkit,430x932,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:15,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0339,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,initial formula catalogue state,webkit,430x932,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0340,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,initial/empty local-persistence state,webkit,430x932,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0341,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,valid calculation after route render,webkit,768x1024,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:16,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0342,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,initial India finance truth/unavailable-rule state,webkit,768x1024,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0343,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,valid indicator calculation after route render,webkit,768x1024,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:15,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0344,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,initial formula catalogue state,webkit,768x1024,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0345,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,initial/empty local-persistence state,webkit,768x1024,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0346,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,valid calculation after route render,webkit,768x1024,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:16,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0347,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,initial India finance truth/unavailable-rule state,webkit,768x1024,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0348,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,valid indicator calculation after route render,webkit,768x1024,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:15,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0349,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,initial formula catalogue state,webkit,768x1024,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0350,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,initial/empty local-persistence state,webkit,768x1024,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0351,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,valid calculation after route render,webkit,768x1024,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:16,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0352,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,initial India finance truth/unavailable-rule state,webkit,768x1024,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0353,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,valid indicator calculation after route render,webkit,768x1024,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:15,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0354,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,initial formula catalogue state,webkit,768x1024,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0355,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,initial/empty local-persistence state,webkit,768x1024,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0356,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,valid calculation after route render,webkit,768x1024,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:16,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0357,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,initial India finance truth/unavailable-rule state,webkit,768x1024,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0358,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,valid indicator calculation after route render,webkit,768x1024,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:15,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0359,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,initial formula catalogue state,webkit,768x1024,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0360,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,initial/empty local-persistence state,webkit,768x1024,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0361,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,valid calculation after route render,webkit,1024x768,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:22,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0362,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,initial India finance truth/unavailable-rule state,webkit,1024x768,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0363,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,valid indicator calculation after route render,webkit,1024x768,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:21,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0364,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,initial formula catalogue state,webkit,1024x768,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0365,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,initial/empty local-persistence state,webkit,1024x768,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0366,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,valid calculation after route render,webkit,1024x768,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:22,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0367,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,initial India finance truth/unavailable-rule state,webkit,1024x768,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0368,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,valid indicator calculation after route render,webkit,1024x768,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:21,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0369,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,initial formula catalogue state,webkit,1024x768,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0370,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,initial/empty local-persistence state,webkit,1024x768,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0371,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,valid calculation after route render,webkit,1024x768,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:22,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0372,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,initial India finance truth/unavailable-rule state,webkit,1024x768,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0373,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,valid indicator calculation after route render,webkit,1024x768,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:21,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0374,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,initial formula catalogue state,webkit,1024x768,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0375,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,initial/empty local-persistence state,webkit,1024x768,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0376,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,valid calculation after route render,webkit,1024x768,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:22,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0377,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,initial India finance truth/unavailable-rule state,webkit,1024x768,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0378,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,valid indicator calculation after route render,webkit,1024x768,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:21,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0379,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,initial formula catalogue state,webkit,1024x768,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0380,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,initial/empty local-persistence state,webkit,1024x768,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0381,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,valid calculation after route render,webkit,1440x1000,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:39,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0382,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,initial India finance truth/unavailable-rule state,webkit,1440x1000,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0383,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,valid indicator calculation after route render,webkit,1440x1000,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:32,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0384,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,initial formula catalogue state,webkit,1440x1000,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0385,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,initial/empty local-persistence state,webkit,1440x1000,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0386,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,valid calculation after route render,webkit,1440x1000,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:39,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0387,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,initial India finance truth/unavailable-rule state,webkit,1440x1000,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0388,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,valid indicator calculation after route render,webkit,1440x1000,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:32,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0389,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,initial formula catalogue state,webkit,1440x1000,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0390,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,initial/empty local-persistence state,webkit,1440x1000,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0391,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,valid calculation after route render,webkit,1440x1000,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:39,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0392,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,initial India finance truth/unavailable-rule state,webkit,1440x1000,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0393,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,valid indicator calculation after route render,webkit,1440x1000,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:32,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0394,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,initial formula catalogue state,webkit,1440x1000,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0395,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,initial/empty local-persistence state,webkit,1440x1000,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0396,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,valid calculation after route render,webkit,1440x1000,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:39,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0397,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,initial India finance truth/unavailable-rule state,webkit,1440x1000,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0398,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,valid indicator calculation after route render,webkit,1440x1000,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:32,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0399,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,initial formula catalogue state,webkit,1440x1000,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0400,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,initial/empty local-persistence state,webkit,1440x1000,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0401,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,valid calculation after route render,webkit,1920x1080,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:40,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0402,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,initial India finance truth/unavailable-rule state,webkit,1920x1080,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0403,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,valid indicator calculation after route render,webkit,1920x1080,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:35,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0404,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,initial formula catalogue state,webkit,1920x1080,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0405,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,initial/empty local-persistence state,webkit,1920x1080,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0406,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,valid calculation after route render,webkit,1920x1080,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:40,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0407,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,initial India finance truth/unavailable-rule state,webkit,1920x1080,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0408,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,valid indicator calculation after route render,webkit,1920x1080,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:35,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0409,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,initial formula catalogue state,webkit,1920x1080,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0410,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,initial/empty local-persistence state,webkit,1920x1080,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0411,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,valid calculation after route render,webkit,1920x1080,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:40,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0412,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,initial India finance truth/unavailable-rule state,webkit,1920x1080,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0413,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,valid indicator calculation after route render,webkit,1920x1080,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:35,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0414,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,initial formula catalogue state,webkit,1920x1080,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0415,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,initial/empty local-persistence state,webkit,1920x1080,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0416,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,valid calculation after route render,webkit,1920x1080,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:40,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0417,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,initial India finance truth/unavailable-rule state,webkit,1920x1080,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0418,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,valid indicator calculation after route render,webkit,1920x1080,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:35,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0419,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,initial formula catalogue state,webkit,1920x1080,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
